field_1,역명,위도,경도,SIG_KOR_NM
67833,현대코아,127.044873,37.581812,동대문구
67834,동대문경찰서,127.044261,37.583559,동대문구
67835,동대문경찰서,127.043878,37.583817,동대문구
67836,영휘원사거리.(구)홍릉사거리,127.043466,37.586014,동대문구
67837,영휘원사거리.(구)홍릉사거리,127.043175,37.586001,동대문구
67838,세종대왕기념관,127.042567,37.590462,동대문구
67839,세종대왕기념관,127.04238,37.589853,동대문구
67840,국방연구원,127.040058,37.591104,동대문구
67841,국방연구원,127.041036,37.591369,동대문구
67842,한국과학기술원.홍릉초등학교,127.046848,37.591506,동대문구
67843,한국과학기술원.홍릉초등학교,127.046052,37.59171,동대문구
67844,서울바이오허브.농촌경제연구원,127.049453,37.59156,동대문구
67845,서울바이오허브.농촌경제연구원,127.050005,37.591354,동대문구
67846,경희대입구,127.052863,37.591541,동대문구
67847,경희대입구,127.052919,37.591279,동대문구
67848,회기역종점,127.058862,37.5899,동대문구
67849,장평중학교,127.07094,37.565745,동대문구
67850,장안치안센터,127.072841,37.56848,동대문구
67851,장안치안센터,127.072671,37.568374,동대문구
67852,장안현대홈타운앞,127.075791,37.569567,동대문구
67853,장안현대홈타운상가,127.074289,37.571091,동대문구
67854,파라브아파트,127.072374,37.563583,동대문구
67855,구민회관앞,127.074067,37.56657,동대문구
67856,장안현대홈타운아파트앞,127.073389,37.569759,동대문구
67857,장안삼성래미안2차아파트.성복교회,127.076822,37.573045,동대문구
67858,장안삼성래미안2차아파트,127.076622,37.574682,동대문구
67859,동부아동상담소.동국대부속중고,127.076383,37.576834,동대문구
67860,휘경2동주민센터,127.067923,37.590622,동대문구
67861,휘경2동주민센터,127.068049,37.590736,동대문구
67862,이문동현대아파트,127.070985,37.600859,동대문구
67863,이문동현대아파트앞,127.070631,37.600987,동대문구
67864,신이문역,127.067716,37.602571,동대문구
67865,장한평역,127.065436,37.562437,동대문구
67866,장한평역,127.065196,37.562651,동대문구
67867,북한연구소앞,127.066143,37.563465,동대문구
67868,우리은행장안지점앞,127.067638,37.565599,동대문구
67869,우리은행장안지점앞,127.067727,37.566393,동대문구
67870,현대벤처빌,127.069373,37.568444,동대문구
67871,현대벤처빌.현대썬앤빌,127.069401,37.568921,동대문구
67872,(구)경남호텔앞,127.070183,37.569605,동대문구
67873,장안동삼성쉐르빌아파트,127.070843,37.571238,동대문구
67874,장안동삼성쉐르빌아파트,127.071284,37.571248,동대문구
67875,새서울병원,127.072005,37.573101,동대문구
67876,코리아병원,127.07166,37.573207,동대문구
67877,NH농협장안평지점,127.072166,37.575153,동대문구
67878,동대문더퍼스트데시앙아파트,127.071814,37.575354,동대문구
67879,장안동근린공원,127.072355,37.578149,동대문구
67880,장안동근린공원,127.071954,37.577324,동대문구
67881,국민은행장안동지점,127.074119,37.572025,동대문구
67882,국민은행장안동지점,127.073363,37.57231,동대문구
67883,장안사거리,127.070494,37.572515,동대문구
67884,동대문구.성동구선거관리위원회,127.067972,37.572718,동대문구
67885,동대문구.성동구선거관리위원회,127.068304,37.572499,동대문구
67886,촬영소사거리.세양청마루아파트앞,127.065448,37.572871,동대문구
67887,촬영소사거리.동답초등학교,127.065212,37.572642,동대문구
67888,동답한신.대림아파트동대문체육관,127.063768,37.572663,동대문구
67889,답십리2동한양아파트앞,127.061237,37.572909,동대문구
67890,답십리2동한양아파트앞,127.061407,37.57267,동대문구
67891,한양아파트.청솔우성아파트후문,127.058758,37.572954,동대문구
67892,답십리2동두산아파트,127.058316,37.572727,동대문구
67893,답십리종합상가,127.056708,37.572732,동대문구
67894,답십리래미안미드카운티,127.055558,37.57298,동대문구
67895,답십리래미안위브아파트,127.05476,37.572698,동대문구
67896,동대문구답십리도서관앞,127.051187,37.573787,동대문구
67897,래미안크레시티.답십리도서관,127.050244,37.574562,동대문구
67898,전농시장앞,127.047118,37.576085,동대문구
67899,롯데캐슬노블레스,127.048472,37.575555,동대문구
67900,청량리역6번출구,127.043489,37.578074,동대문구
67901,청량리역6번출구,127.043205,37.578563,동대문구
67902,장안교은석초등학교,127.074378,37.579447,동대문구
67903,장안교앞,127.074117,37.579618,동대문구
67904,장안2동주민센터,127.070373,37.578608,동대문구
67905,장안2동주민센터,127.070404,37.57884,동대문구
67906,배봉초등학교.전농우성아파트,127.067416,37.57844,동대문구
67907,배봉초등학교.전농우성아파트,127.067295,37.578695,동대문구
67908,전농사거리,127.059241,37.577563,동대문구
67909,전농사거리,127.059139,37.577786,동대문구
67910,대한노인회동대문구지회,127.05577,37.57605,동대문구
67911,전농래미안크레시티아파트,127.055687,37.576302,동대문구
67912,동대문중학교,127.053277,37.574176,동대문구
67913,동대문중학교,127.053609,37.57485,동대문구
67914,답십리1동주민센터.래미안위브,127.051326,37.572215,동대문구
67915,답십리1동주민센터.래미안위브,127.051004,37.572367,동대문구
67916,황물로사거리,127.055992,37.566542,동대문구
67917,답십리역사거리,127.055201,37.565506,동대문구
67918,답십리초등학교앞,127.056931,37.568627,동대문구
67919,답십리초등학교.현대시장,127.0572,37.568381,동대문구
67920,답십리1동희망샘교회앞,127.057106,37.570524,동대문구
67921,답십리2동시온교회앞,127.0574,37.570596,동대문구
67922,청솔우성아파트.답십리시장,127.057389,37.574111,동대문구
67923,청솔우성아파트.답십리시장,127.057648,37.573709,동대문구
67924,전농우체국앞,127.057863,37.576364,동대문구
67925,전농우체국앞,127.057575,37.576367,동대문구
67926,전농로터리시장.동부교육지원청,127.05676,37.578817,동대문구
67927,서울시동부교육지원청.해성국제컨벤션고교,127.057008,37.57892,동대문구
67928,서울시립대학교앞,127.05394,37.58268,동대문구
67929,서울시립대입구,127.054056,37.583006,동대문구
67930,떡전교앞,127.052577,37.584618,동대문구
67931,떡전교앞,127.052695,37.584904,동대문구
67932,동아제약앞,127.030731,37.572716,동대문구
67933,동아제약앞,127.030442,37.572599,동대문구
67934,서울시동부병원,127.030695,37.57619,동대문구
67935,서울시동부병원,127.03043,37.575896,동대문구
67936,용두시장앞,127.030161,37.579035,동대문구
67937,용두시장앞,127.030334,37.579112,동대문구
67938,종암초등학교앞,127.029599,37.581619,동대문구
67939,대광고등학교앞,127.025562,37.579778,동대문구
67940,안암오거리,127.030004,37.582402,동대문구
67941,우신향병원,127.032293,37.585548,동대문구
67942,고려대학교앞,127.034774,37.588147,동대문구
67943,고려대역.고대앞삼거리,127.03665,37.588748,동대문구
67944,고려대역.고대앞삼거리,127.036474,37.590256,동대문구
67945,제기동한신아파트앞,127.037888,37.587603,동대문구
67946,홍파초등학교,127.038338,37.585597,동대문구
67947,홍파초등학교,127.038639,37.585531,동대문구
67948,경동시장,127.038284,37.579964,동대문구
67949,제기동주민센터.서울약령시앞,127.038395,37.581925,동대문구
67950,경동시장앞,127.038756,37.581999,동대문구
67951,동대문구청.용신동주민센터,127.038003,37.575503,동대문구
67952,동대문구청.용신동주민센터,127.038417,37.576581,동대문구
67953,동대문구청.용두역3번출구,127.038345,37.575537,동대문구
67954,동대문우체국.서울풍물시장,127.024565,37.57476,동대문구
67955,용두동신동아아파트,127.031792,37.57377,동대문구
67956,용두역,127.037268,37.573977,동대문구
67957,동대문구청.용두역4번출구,127.039659,37.573373,동대문구
67958,신답역앞,127.047091,37.570843,동대문구
67959,답십리역.동부시장,127.052519,37.567256,동대문구
67960,고미술상가,127.057518,37.563532,동대문구
67961,청년회의소앞,127.061531,37.56211,동대문구
67962,장한평,127.067138,37.561312,동대문구
67963,하나은행장안동지점,127.058468,37.563358,동대문구
67964,동아.위더스빌아파트,127.061465,37.566159,동대문구
67965,동아.위더스빌아파트,127.062259,37.566698,동대문구
67966,동답한신동아아파트,127.063905,37.568882,동대문구
67967,동답한신동아아파트,127.064217,37.569746,동대문구
67968,풍안시장.동답초교,127.065489,37.57104,동대문구
67969,촬영소사거리.우성그린아파트,127.066917,37.573511,동대문구
67970,답십리촬영소.우성그린아파트,127.06693,37.574353,동대문구
67971,전곡시장앞,127.06806,37.577043,동대문구
67972,전곡시장앞,127.067795,37.577237,동대문구
67973,장안동현대아파트앞,127.068541,37.579746,동대문구
67974,휘경여중고휘경주공아파트,127.068543,37.582157,동대문구
67975,휘경여중고휘경주공아파트앞,127.068229,37.582382,동대문구
67976,서울준법지원센터.동성빌라,127.06767,37.585679,동대문구
67977,서울준법지원센터.동성빌라,127.067389,37.585555,동대문구
67978,휘경유수지견인차고지앞,127.068577,37.58842,동대문구
67979,동일스위트리버아파트.휘봉고교,127.067753,37.587799,동대문구
67980,이문동삼익아파트,127.068363,37.595104,동대문구
67981,이문동삼익아파트,127.068214,37.594549,동대문구
67982,한천로쌍용아파트앞,127.067887,37.598665,동대문구
67983,한천로쌍용아파트앞,127.067619,37.598191,동대문구
67984,의릉입구,127.062176,37.603485,동대문구
67985,의릉입구,127.061923,37.603876,동대문구
67986,이문동교회,127.062128,37.600102,동대문구
67987,이문동우체국,127.061746,37.599388,동대문구
67988,외대앞,127.059768,37.595481,동대문구
67989,외대앞,127.059606,37.595628,동대문구
67990,경희중고,127.058335,37.593347,동대문구
67991,경희중고,127.057905,37.593091,동대문구
67992,회기시장,127.056742,37.590966,동대문구
67993,회기시장,127.056639,37.591203,동대문구
67994,중랑교,127.066431,37.591144,동대문구
67995,삼육서울병원,127.060499,37.589728,동대문구
67996,휘경동입구,127.055061,37.587692,동대문구
67997,시조사,127.05228,37.586849,동대문구
67998,서울성심병원,127.050898,37.584607,동대문구
67999,서울성심병원,127.050244,37.584392,동대문구
68000,청량리미주상가앞,127.047678,37.58189,동대문구
68001,청량리청과물도매시장,127.040855,37.578958,동대문구
68002,제기역약령시장,127.036722,37.577998,동대문구
68003,제기역약령시장,127.03661,37.578297,동대문구
68004,용두로타리한국의류시험연구원,127.029482,37.577256,동대문구
68005,용두동한국의류시험연구원,127.029114,37.577519,동대문구
68006,신설동역,127.025947,37.576245,동대문구
68007,신설동역,127.025584,37.576454,동대문구
68008,동대문구청,127.039989,37.573459,동대문구
68009,청량리역환승센타,127.046077,37.580251,동대문구
68010,청량리역환승센타,127.045431,37.580403,동대문구
68011,떡전교사거리.동대문노인복지관,127.052109,37.586498,동대문구
68012,시조사삼거리,127.056888,37.588707,동대문구
68013,삼육서울병원,127.062068,37.589957,동대문구
68014,삼육서울병원,127.060692,37.589652,동대문구
68015,중랑교,127.066923,37.591366,동대문구
68016,중랑교,127.067704,37.5917,동대문구
68017,신설동역.서울풍물시장,127.025718,37.574428,동대문구
68018,서울시동부병원,127.030954,37.573929,동대문구
68019,동대문구청,127.038326,37.574058,동대문구
68022,장한평역,127.067287,37.561151,동대문구
68023,청년회의소,127.061284,37.561965,동대문구
68024,답십리역사거리,127.05506,37.565187,동대문구
68626,청계한신휴플러스,127.044886,37.571794,동대문구
1055,신내IC(경유),127.102744,37.615908,중랑구
1056,신내IC(경유),127.102137,37.615784,중랑구
1057,묵동IC교차로(경유),127.093253,37.617188,중랑구
1058,묵동IC교차로(경유),127.093391,37.617464,중랑구
1294,중랑IC(경유),127.11414,37.611464,중랑구
1295,중랑IC(경유),127.114264,37.610024,중랑구
2000,중랑IC(경유),127.114804,37.610802,중랑구
2001,중랑IC(경유),127.114436,37.611887,중랑구
2323,중랑교(경유),127.071282,37.592063,중랑구
3183,신내IC(경유),127.102816,37.615348,중랑구
4258,망우리(출),127.104656,37.600365,중랑구
4519,상봉삼거리(출),127.088671,37.597373,중랑구
65679,태릉입구역,127.074534,37.617016,중랑구
65679,태릉입구역,127.074534,37.617016,중랑구
67253,IBK기업은행면목동지점,127.08501,37.587655,중랑구
67254,서일대정문,127.095968,37.588072,중랑구
67255,서일대정문,127.096023,37.58771,중랑구
67256,중랑경찰서정문.우디안101동앞,127.105224,37.617824,중랑구
67257,진주빌라.바다약국,127.100663,37.587773,중랑구
67258,새마을금고,127.097322,37.589095,중랑구
67259,새마을금고,127.097398,37.58922,중랑구
67260,진로아파트앞.종점,127.10148,37.587626,중랑구
67261,진주빌라.바다약국,127.100737,37.587881,중랑구
67262,진로아파트앞.종점,127.101527,37.587725,중랑구
67263,지하철7호선면목역,127.088323,37.588388,중랑구
67264,중화동종점,127.082532,37.60006,중랑구
67265,정신교회,127.081397,37.599794,중랑구
67266,마을금고,127.080446,37.599679,중랑구
67267,공판장,127.099123,37.588629,중랑구
67268,수협,127.079387,37.599553,중랑구
67269,태릉시장,127.078243,37.599772,중랑구
67270,서울동부새마을금고본점,127.094432,37.587793,중랑구
67271,면목역,127.086954,37.588313,중랑구
67272,이화교,127.076628,37.601426,중랑구
67273,중랑초교정문.면목2동치안센터,127.076024,37.589674,중랑구
67274,한신아파트상가,127.076553,37.588421,중랑구
67275,한신아파트후문,127.076503,37.587356,중랑구
67276,마을금고,127.080398,37.599505,중랑구
67277,정신교회,127.081603,37.599656,중랑구
67278,영종슈퍼,127.078677,37.586241,중랑구
67279,중화동종점,127.082644,37.599933,중랑구
67280,면목지구대,127.094104,37.587816,중랑구
67281,공판장,127.099042,37.58849,중랑구
67282,수협,127.079431,37.599383,중랑구
67283,망우리역사문화공원,127.11531,37.601846,중랑구
67284,망우리역사문화공원,127.115128,37.601459,중랑구
67285,신내SKV1센터,127.113453,37.614547,중랑구
67286,중랑공영차고지.종점,127.104468,37.613384,중랑구
67287,상봉터미널,127.0915,37.5966,중랑구
67288,상봉터미널,127.0918,37.5965,중랑구
67289,면목두산아파트2.3단지,127.082678,37.579814,중랑구
67290,중랑역.동부시장1,127.076767,37.59395,중랑구
67291,늘푸른근린공원,127.079641,37.583108,중랑구
67292,늘푸른근린공원,127.07985,37.582891,중랑구
67293,브라운캐슬B동,127.075088,37.613619,중랑구
67294,우디안아파트114동앞,127.107591,37.618817,중랑구
67295,우디안아파트114동앞,127.107074,37.619326,중랑구
67296,사가정역,127.087002,37.580736,중랑구
67297,중랑공영차고지삼거리,127.104856,37.612852,중랑구
67298,신내10단지아파트,127.09505,37.610298,중랑구
67299,중랑공영차고지.신내역,127.103628,37.613209,중랑구
67300,신내우디안아파트107동앞,127.105454,37.615628,중랑구
67301,신내우디안아파트107동앞,127.105393,37.615404,중랑구
67302,중랑경찰서정문.우디안101동앞,127.105496,37.617821,중랑구
67303,당너머,127.107964,37.612831,중랑구
67304,당너머,127.107681,37.613245,중랑구
67305,신내데시앙포레아파트222동앞,127.110883,37.616499,중랑구
67306,새솔초등학교입구,127.109803,37.617268,중랑구
67307,신내데시앙포레아파트220동앞,127.112667,37.615545,중랑구
67308,신내데시앙포레아파트220동앞,127.112722,37.615804,중랑구
67309,새솔초등학교,127.10852,37.617339,중랑구
67310,중랑경찰서후문,127.104842,37.619689,중랑구
67311,신내데시앙아파트,127.101446,37.610984,중랑구
67312,신내역1번출구,127.102072,37.612828,중랑구
67313,우림시장.망우사거리,127.099414,37.59945,중랑구
67314,능말입구,127.105413,37.614007,중랑구
67315,능말입구,127.105668,37.614047,중랑구
67316,북부운수차고지,127.084835,37.573643,중랑구
67317,용마산빌라,127.08427,37.571386,중랑구
67318,신내차량사업소입구,127.101867,37.612673,중랑구
67319,새우개마을입구,127.099805,37.614055,중랑구
67320,중화중학교삼거리,127.094885,37.586449,중랑구
67321,서울의료원후문,127.097576,37.613735,중랑구
67322,서울의료원후문,127.098241,37.613741,중랑구
67323,신내데시앙아파트후문,127.100263,37.613075,중랑구
67324,신내데시앙아파트후문,127.099552,37.613058,중랑구
67325,망우역.망우지구대,127.094871,37.598558,중랑구
67326,망우역.망우지구대,127.095566,37.598821,중랑구
67327,우림시장.망우사거리,127.099054,37.599629,중랑구
67328,우림시장.망우사거리,127.097916,37.5993,중랑구
67329,금란교회,127.104033,37.60053,중랑구
67330,금란교회,127.103357,37.600364,중랑구
67331,동부제일병원.망우리공원,127.107756,37.600478,중랑구
67332,동부제일병원.망우리공원,127.108902,37.600464,중랑구
67333,망우역,127.092596,37.598661,중랑구
67334,홈플러스면목동점,127.08114,37.581172,중랑구
67335,중랑공영차고지(가상),127.104412,37.613293,중랑구
67336,태릉고등학교.원묵초등학교,127.087217,37.617865,중랑구
67337,태릉고등학교.원묵초등학교,127.087245,37.61829,중랑구
67338,태릉고등학교앞,127.085377,37.618438,중랑구
67339,중화2동체육공원,127.073695,37.600363,중랑구
67340,먹골역,127.078182,37.609364,중랑구
67341,먹골역,127.077855,37.608937,중랑구
67342,해모로아파트앞,127.111425,37.601879,중랑구
67343,지하철7호선상봉역,127.089274,37.597162,중랑구
67344,성은교회앞,127.072023,37.59734,중랑구
67345,양원역,127.107524,37.606242,중랑구
67346,서울특별시북부병원,127.108843,37.605022,중랑구
67347,중랑공영차고지.신내역,127.10212,37.613762,중랑구
67348,망우역,127.092981,37.59863,중랑구
67349,신내쌍용아파트,127.087219,37.601785,중랑구
67350,신내쌍용아파트,127.087469,37.601538,중랑구
67351,상봉1동주민센터,127.087367,37.600665,중랑구
67352,상봉1동주민센터,127.087649,37.600438,중랑구
67353,건영아파트,127.096014,37.602209,중랑구
67354,대명프라자,127.097006,37.602463,중랑구
67355,경남아파트,127.096706,37.602367,중랑구
67356,신내초등학교,127.097882,37.605092,중랑구
67357,신내초등학교,127.09787,37.605678,중랑구
67358,우남푸르미아아파트,127.09922,37.606985,중랑구
67359,우남푸르미아아파트,127.099551,37.60759,중랑구
67360,태릉시장입구굴다리,127.07569,37.596489,중랑구
67361,태릉프라자약국농협,127.077016,37.598312,중랑구
67362,태릉시장입구,127.078033,37.599479,중랑구
67363,중화역입구대원사입구,127.077856,37.601798,중랑구
67364,중화역입구대원사약국,127.077711,37.601253,중랑구
67365,신동신약국,127.077598,37.603077,중랑구
67366,신동신약국,127.07725,37.603537,중랑구
67367,제일프라자,127.077232,37.604981,중랑구
67368,제일시장,127.076992,37.60497,중랑구
67369,신묵초등학교,127.076962,37.606801,중랑구
67370,신묵초등학교입구,127.076638,37.606622,중랑구
67371,금보당금은방,127.07665,37.607926,중랑구
67372,금보당금은방,127.076353,37.608091,중랑구
67373,묵2동주민센터,127.076278,37.609988,중랑구
67374,묵2동주민센터,127.076035,37.609895,중랑구
67375,먹골역입구,127.075946,37.611701,중랑구
67376,먹골역입구,127.075702,37.611671,중랑구
67377,브라운캐슬,127.075574,37.613619,중랑구
67378,브라운캐슬,127.075318,37.61359,중랑구
67379,묵동롯데시네마,127.075594,37.61491,중랑구
67380,묵동롯데시네마,127.075293,37.614994,중랑구
67381,동구햇살아파트,127.074006,37.613482,중랑구
67382,한국아파트,127.073425,37.615138,중랑구
67383,목동교입구.로프트원오피스텔,127.07685,37.615585,중랑구
67384,우리은행,127.076789,37.615767,중랑구
67385,동양쇼핑,127.077897,37.615562,중랑구
67386,동양쇼핑,127.078561,37.615388,중랑구
67387,묵동교,127.07921,37.617834,중랑구
67388,묵동교,127.079282,37.618035,중랑구
67389,이수아파트앞시장입구,127.083273,37.618172,중랑구
67390,이수아파트앞시장입구,127.083289,37.618239,중랑구
67391,신내6단지아파트,127.0918,37.61636,중랑구
67392,국민은행망우동지점,127.097455,37.599762,중랑구
67393,국민은행망우동지점,127.097411,37.59992,중랑구
67394,망우사거리,127.100065,37.600335,중랑구
67395,망우사거리,127.100146,37.600538,중랑구
67396,금란교회,127.10215,37.60118,중랑구
67397,금란교회,127.101998,37.601078,중랑구
67398,이화미디어고.중랑숲어린이도서관,127.102325,37.603119,중랑구
67399,이화미디어고.중랑숲어린이도서관,127.102114,37.603231,중랑구
67400,엘림재가방문요양센터,127.103255,37.604392,중랑구
67401,엘림재가방문요양센터,127.103524,37.604685,중랑구
67402,송곡여고양원역,127.1056,37.605473,중랑구
67403,송곡여고양원역,127.10584,37.605882,중랑구
67404,중랑소방서,127.095117,37.614688,중랑구
67405,신안2차아파트입구,127.079873,37.614383,중랑구
67406,신안2차아파트,127.078895,37.614797,중랑구
67407,먹골파출소.신안아파트입구,127.081311,37.614281,중랑구
67408,먹골파출소.신안아파트입구,127.082193,37.614431,중랑구
67409,원묵고등학교,127.085586,37.615601,중랑구
67410,세방아파트입구,127.084505,37.615057,중랑구
67411,중랑소방서,127.09522,37.614875,중랑구
67412,면목아남아파트,127.085089,37.590318,중랑구
67413,망우리고개,127.108541,37.60018,중랑구
67414,망우리고개,127.108595,37.600577,중랑구
67415,망우역,127.09459,37.598386,중랑구
67416,중랑공영차고지,127.102286,37.613834,중랑구
67417,중랑공영차고지,127.102023,37.613645,중랑구
67418,동서울교회,127.105258,37.611585,중랑구
67419,동서울교회,127.105164,37.611725,중랑구
67420,양원리,127.106538,37.609383,중랑구
67421,양원리,127.106771,37.609257,중랑구
67422,양원역입구,127.106301,37.60564,중랑구
67423,양원역입구,127.106195,37.60554,중랑구
67424,서울특별시북부병원,127.107223,37.603967,중랑구
67425,경남아파트,127.107113,37.603826,중랑구
67426,망우동금호어울림아파트,127.108091,37.602363,중랑구
67427,망우금호어울림아파트,127.108048,37.602056,중랑구
67428,망우동고개,127.108165,37.601015,중랑구
67429,망우동고개,127.10836,37.601283,중랑구
67430,아남리치카운티아파트,127.085286,37.590214,중랑구
67431,중랑교동부시장,127.072697,37.593884,중랑구
67432,중랑교동부시장,127.072459,37.593817,중랑구
67433,중화2동새마을금고,127.072426,37.595244,중랑구
67434,중화2동새마을금고,127.072125,37.595615,중랑구
67435,중화빗물펌프장,127.071882,37.598223,중랑구
67436,중화2동체육공원,127.073754,37.599984,중랑구
67437,면목본동파출소,127.094292,37.587176,중랑구
67438,면목본동파출소,127.094133,37.588671,중랑구
67439,동원시장,127.093441,37.5904,중랑구
67440,동원시장,127.093707,37.590458,중랑구
67441,망우3동주민센터.혜원여중고후문,127.093238,37.592465,중랑구
67442,망우3동주민센터.혜원여중고후문,127.093544,37.592168,중랑구
67443,상봉터미널,127.092859,37.596227,중랑구
67444,상봉터미널,127.093143,37.596466,중랑구
67445,능산지하차도,127.100349,37.601082,중랑구
67446,능산지하차도,127.100638,37.600947,중랑구
67447,신내새한아파트앞,127.101049,37.605838,중랑구
67448,신내초등학교,127.10075,37.606156,중랑구
67449,신내교회.신내데시앙아파트,127.101015,37.610538,중랑구
67450,신내교회.신내데시앙아파트,127.101333,37.610541,중랑구
67451,신내능마을,127.101432,37.614559,중랑구
67452,신내능마을,127.101659,37.614362,중랑구
67453,새우개마을,127.103356,37.618244,중랑구
67454,중랑경찰서후문,127.105257,37.619701,중랑구
67455,봉화산역3번출구,127.092908,37.616459,중랑구
67456,봉화산역2번출구,127.092865,37.616847,중랑구
67457,지하철6호선화랑대역,127.086399,37.619699,중랑구
67458,지하철6호선화랑대역,127.085601,37.619839,중랑구
67459,신내4단지아파트,127.086339,37.616533,중랑구
67460,신내4단지아파트,127.086081,37.616593,중랑구
67461,구립도서관체육관,127.087612,37.615568,중랑구
67462,구립도서관체육관,127.08727,37.615444,중랑구
67463,신내우체국.5단지두산대림아파트,127.089649,37.616419,중랑구
67464,신내우체국.5단지두산대림아파트,127.090017,37.616566,중랑구
67465,신내6단지아파트.옹기테마공원,127.089889,37.614077,중랑구
67466,신내6단지,127.091681,37.616221,중랑구
67467,신내6단지아파트.옹기테마공원,127.090419,37.613897,중랑구
67468,봉화초등학교,127.091529,37.613877,중랑구
67469,봉화초등학교,127.091724,37.613761,중랑구
67470,신내7단지아파트홈플러스,127.093582,37.615556,중랑구
67471,신내7단지아파트홈플러스,127.093888,37.615253,중랑구
67472,신내9단지아파트.서울의료원,127.096622,37.612626,중랑구
67473,신내8단지아파트.서울의료원,127.09618,37.613115,중랑구
67474,신내9단지아파트,127.095991,37.610569,중랑구
67475,신내10단지아파트,127.095563,37.609147,중랑구
67476,신내동성1.2차아파트,127.096205,37.60967,중랑구
67477,신내동성3차아파트,127.095333,37.607614,중랑구
67478,중랑구청사거리,127.095461,37.605913,중랑구
67479,중랑구청사거리,127.095222,37.605577,중랑구
67480,성원아파트경남아너스빌앞,127.095889,37.60345,중랑구
67481,성원아파트경남아너스빌앞,127.095466,37.603957,중랑구
67482,동성프라자앞,127.097624,37.607707,중랑구
67483,동성프라자앞,127.097185,37.607772,중랑구
67484,중랑구청,127.093635,37.606206,중랑구
67485,중랑구청,127.094282,37.606639,중랑구
67486,신현중학교,127.091421,37.604792,중랑구
67487,신현중학교,127.091686,37.60522,중랑구
67488,엘지아파트앞,127.090203,37.604048,중랑구
67489,엘지아파트앞,127.090099,37.604182,중랑구
67490,쌍용아파트신내테크노타운앞,127.088053,37.603116,중랑구
67491,쌍용아파트신내테크노타운앞,127.087964,37.603288,중랑구
67492,이화연립경동제일교회앞,127.08542,37.602273,중랑구
67493,이화연립경동제일교회앞,127.084997,37.602352,중랑구
67494,중흥초등학교,127.083206,37.601663,중랑구
67495,중흥초등학교,127.082732,37.601789,중랑구
67496,지하철7호선중화역2번출구,127.080945,37.601522,중랑구
67497,지하철7호선중화역2번출구,127.080683,37.601694,중랑구
67498,지하철7호선중화역3번출구,127.078998,37.60145,중랑구
67499,지하철7호선중화역3번출구,127.079109,37.601659,중랑구
67500,중화2동주민센터,127.077011,37.601413,중랑구
67501,중화2동주민센터,127.077354,37.601733,중랑구
67502,용마산교차로,127.092788,37.580678,중랑구
67503,사가정시장,127.088964,37.580528,중랑구
67504,사가정시장,127.089795,37.58056,중랑구
67505,사가정역,127.087647,37.58071,중랑구
67506,사가정역,127.087743,37.580859,중랑구
67507,면목두산아파트2차,127.084438,37.580986,중랑구
67508,면목두산아파트2차,127.084848,37.581108,중랑구
67509,홈플러스면목동점,127.081718,37.581131,중랑구
67510,사가정센트럴아이파크아파트,127.082216,37.581324,중랑구
67511,면목두산아파트4.5단지,127.080912,37.578609,중랑구
67512,면목두산아파트4.5단지,127.081345,37.578515,중랑구
67513,면목두산아파트1차,127.083487,37.581831,중랑구
67514,면목두산아파트1차,127.083886,37.581933,중랑구
67515,녹색병원입구,127.083364,37.584903,중랑구
67516,녹색병원입구,127.083691,37.584154,중랑구
67517,면목마젤란아파트,127.083947,37.586705,중랑구
67518,면목마젤란아파트,127.08374,37.586824,중랑구
67519,혜원여중고후문,127.096527,37.590456,중랑구
67520,혜원여중고후문,127.09618,37.590197,중랑구
67521,농협앞,127.091997,37.589447,중랑구
67522,농협앞,127.091972,37.589183,중랑구
67523,면목역,127.08855,37.588679,중랑구
67524,지하철7호선면목역,127.088363,37.588397,중랑구
67525,면목복개천,127.085878,37.588071,중랑구
67526,면목복개천,127.086043,37.587913,중랑구
67527,하나은행면목지점,127.081083,37.586997,중랑구
67528,하나은행면목지점,127.0809,37.586719,중랑구
67529,동서그랜드맨션,127.078685,37.586431,중랑구
67530,동서그랜드맨션,127.078216,37.586125,중랑구
67531,면목5동,127.075857,37.585802,중랑구
67532,면목5동,127.07589,37.585608,중랑구
67533,면목2동한신아파트,127.074238,37.586758,중랑구
67534,면목2동한신아파트,127.073921,37.587531,중랑구
67535,신성은하수아파트,127.073445,37.588454,중랑구
67536,신성은하수아파트,127.07366,37.588907,중랑구
67537,묵1동주민센터입구.먹골역,127.0778,37.61259,중랑구
67538,묵1동주민센터입구.먹골역,127.077952,37.611863,중랑구
67539,묵동구길,127.079204,37.616024,중랑구
67540,묵동구길,127.079055,37.615519,중랑구
67541,용마산하늘채아파트,127.08602,37.571258,중랑구
67542,용마산하늘채아파트,127.086307,37.571024,중랑구
67543,용마산역,127.086398,37.573506,중랑구
67544,용마산역,127.086671,37.573382,중랑구
67545,용마폭포공원,127.088548,37.575927,중랑구
67546,용마폭포공원,127.088742,37.575692,중랑구
67547,면목동대원칸타빌아파트,127.090077,37.577572,중랑구
67548,면목동금호어울림아파트,127.09064,37.57772,중랑구
67549,면목동금호어울림아파트,127.091822,37.579302,중랑구
67550,한양수자인사가정파크,127.092816,37.580015,중랑구
67551,면중초등학교,127.093329,37.582269,중랑구
67552,면중초등학교,127.093463,37.581231,중랑구
67553,중화중학교.다문화가족지원센터,127.094165,37.584755,중랑구
